permno,permco,correlation
76435,10552,0.0624371270547648
76461,10684,0.52564881232736
76465,10462,0.23215670160911
76477,26112,0.570130563982386
76478,26113,0.539737922751462
76489,10783,0.737835669817606
76493,28692,0.412779953163441
76494,28911,0.119672913158175
76496,28912,0.0380972825303086
76504,10805,0.654957783519815
76509,28919,0.108278507717575
76515,28924,0.690118062956107
76529,28947,0.394818662649698
76532,4547,0.523514905354077
76544,28929,0.2236051126737
76553,10815,0.102047332414374
76558,28977,0.404448832188948
76565,10828,0.589101604098739
76568,10843,0.533292419509663
76571,28988,0.0728300339046907
76572,28989,0.0951560531076839
76573,22807,0.849793511736224
76582,10855,0.595637904589062
76584,10860,0.527156297173667
76586,10867,0.768092533116959
76591,10827,0.521400300570415
76592,28996,0.715209754668528
76595,28999,0.0786611030749283
76602,29005,0.766892294769281
76605,29009,0.495126681270623
76613,10877,0.682136528058226
76614,10876,0.517344729325817
76619,10891,0.609128720974923
76622,10899,-0.0239428907469946
76624,10901,0.651448109974306
76625,10902,0.572945522695556
76636,4428,0.656405846352572
76638,29019,0.731009938708658
76639,6278,0.711508531856605
76641,29021,0.0676084819176321
76642,29022,0.0257284311647695
76644,29028,0.690906238694196
76655,4521,0.476701961906908
76661,10937,0.523270680131942
76671,28876,0.54863131694248
76672,27836,0.373489030579241
76673,29031,0.691669001183121
76675,29033,0.114618457240176
76684,10954,0.61818687897754
76686,10959,0.453793808223048
76695,10968,0.528975399456699
76697,10972,0.475270464687422
76708,10992,0.256698832842606
76709,10989,0.608014488115597
76710,10988,0.331468533655614
76711,37472,0.489809576330761
76712,10996,0.750840552903282
76714,10997,0.419353277614526
76721,11003,0.662604296063254
76722,11001,0.627598078243927
76732,11018,0.576547188341324
76736,11023,0.419667937255534
76744,11042,0.554485489626388
76750,11052,0.456747039604413
76752,11050,0.61648773687013
76757,29052,0.196805028810923
76760,29055,0.626161767770526
76788,11083,0.607612169031345
76792,11088,0.270783382059499
76795,11092,0.697052484345894
76798,11099,0.617644367912556
76804,29067,0.663570522734007
76818,29078,0.0531582804742147
76837,2075,0.473521692550685
76838,11103,0.850962666833045
76839,11111,0.548687903929174
76841,11112,0.511995128997614
76843,11120,0.124195017986836
76847,11123,0.639508167876327
76856,10905,0.587948997160505
76858,10831,0.297580632356567
76868,10817,0.670395750373652
76869,11029,0.151669373629983
76879,10833,0.192022366568274
76888,10924,0.565998850072713
76892,11106,0.636200630190339
76927,11011,0.601840779730747
76932,2381,0.701643564517404
76934,10993,0.220060335528841
76945,11066,0.135770397641139
76946,4560,0.0496856138032382
76948,11100,0.292490215462618
76960,11009,0.0863318312230324
76961,26128,0.228285694865169
76963,11101,0.0670771072842323
76978,10894,0.519779602931002
76980,11025,0.602210838063443
76990,10865,0.319973188034325
76999,11056,0.486770060202156
77004,10883,-0.0123255056396347
77007,11005,0.254414035347255
77011,10759,0.212862217645759
77012,11024,0.179032321356471
77037,11161,0.614660799754699
77043,11148,0.430398053253811
77045,11142,0.680943242853334
77053,26508,0.461288247355306
77057,29106,0.718586796567041
77066,29113,0.863219181613193
77069,29115,0.078931266912178
77071,29117,0.00969996551598498
77073,29119,0.118520683287332
77078,29122,0.821167301081651
77087,11217,0.537523225029021
77090,11204,0.541769688771389
77114,11225,0.475707157103091
77116,29326,0.0785968081005578
77117,29327,0.59814203455264
77120,29347,0.738437111707886
77124,29330,0.104357335529307
77126,29332,0.0823852173166745
77129,29335,0.772939360088553
77131,29337,0.107286758538992
77136,29342,0.00912169962076497
77147,29358,0.133325958206248
77149,29359,0.0473700344749286
77152,29361,0.144547491701812
77153,29370,0.0890171409780147
77154,29362,0.0670034826398877
77157,22462,0.680224593377853
77158,2589,0.172041904324555
77165,11238,0.425453796851594
77175,11248,0.640295146639059
77178,11253,0.472739744718477
77181,11264,0.260312856643499
77182,11257,0.525279400445122
77186,11266,0.276847258991111
77191,4589,0.52668823612249
77202,11186,0.169651417796508
77205,11210,0.166255547332556
77208,11206,0.366252801198625
77235,11157,0.0628093257476154
77236,11270,0.629042175543232
77239,11276,0.751267713946943
77256,11277,0.624878499851482
77259,11282,0.138112666691711
77262,11284,0.673312057473234
77264,11286,0.26519607396047
77271,11291,0.614846154117755
77274,11300,0.482799374345573
77279,11309,0.633777623398492
77281,11310,0.549613331434498
77282,11304,0.042737811798456
77289,11290,0.152930868888243
77292,11316,0.449416747222534
77300,11324,0.532109459277466
77302,29422,0.354025917469025
77309,29442,0.434939574961804
77313,29431,0.0460378756431318
77315,29446,0.136921506393294
77316,29447,0.154724996433833
77327,11335,0.294250928276083
77338,11344,0.82642730411362
77340,11342,0.607547831343408
77347,11353,0.300252278084818
77354,11358,0.608883016209006
77357,11361,0.691502236898279
77366,29432,0.644735320712112
77369,29434,0.569042608060115
77377,29444,0.0292123615300442
77379,11371,0.725473510701416
77393,11383,0.465567591312524
77413,11405,0.49180811918236
77415,11403,0.776156514313155
77418,11412,0.777682303072399
77420,11413,0.569203189446491
77421,11416,0.443815887957649
77425,11415,0.623096558640733
77437,11432,0.436876557743185
77443,11435,0.386483646143294
77447,11440,0.507917457371826
77453,25865,0.544263741025401
77458,29454,0.522008768503819
77460,29462,0.348494385539159
77461,29464,0.626119527661599
77462,22856,0.656490383576488
77466,29458,0.0985626217101641
77467,29459,0.00510252167671561
77468,29460,0.106669057549277
77469,29461,0.0933357642638149
77470,29465,0.0148975571423661
77478,11439,0.493374809051307
77481,22983,0.776995807319041
77486,29472,0.373533793669202
77488,29468,0.0933134515028026
77496,11446,0.766575458892248
77501,11454,0.664309605514186
77505,11455,0.0765096142811025
77507,11459,0.0852377283097238
77515,11469,0.604751298794421
77516,11470,0.617166223304323
77519,5926,0.712126566999375
77520,11473,0.694612167581425
77521,11476,0.181712487440889
77526,11479,0.677509648340383
77528,11480,0.703766904329131
77530,11482,0.656939021377788
77545,29475,0.75607246356496
77548,29479,0.0315426040558149
77570,11431,0.50645684227339
77573,29492,0.801980065941776
77575,11501,0.338401799046262
77582,11504,0.295203874113387
77584,11506,0.515520432985031
77585,11508,0.0440587192260949
77590,29500,0.120816797285812
77591,29498,0.0670393408380413
77595,11512,0.619001641506793
77599,11515,0.0527696714370215
77604,29487,0.630674049837239
77605,29489,0.48606836504172
77606,29494,0.585535960274109
77607,29495,0.0673903079165867
77609,29496,0.101655434529259
77610,11522,0.543155211425221
77628,11541,0.459762603801202
77629,11542,0.575932338287741
77630,11545,0.0486646578033906
77637,29506,0.517312723738755
77638,29519,0.0793047212330888
77643,29505,0.589848167558287
77649,11547,0.602544732470056
77659,11558,0.694966926719605
77660,11561,0.509692115544858
77661,11559,0.634467226830849
77668,11569,0.503898642935716
77669,11565,0.553348146441212
77673,11568,0.173146709632567
77679,11576,0.663008302661344
77683,11582,0.10802455521071
77691,29509,0.842220659365781
77692,29511,0.00588441726468722
77693,29512,0.101373419605834
77699,11591,0.406904253251978
77702,11592,0.727890496019188
77722,4409,0.723235033437973
77729,6913,0.557327343555297
77730,4620,0.42377788391655
77733,6106,0.05754612038817
77735,11530,0.679133802160588
77763,11606,0.69109036901895
77768,29540,0.757153303257543
77776,29523,0.69693818934353
77780,11617,0.616622055105881
77783,11619,0.116825590665838
77785,11621,0.768752661041947
77787,11620,0.592119743058137
77790,11600,0.160814909906897
77798,11636,0.210596999211694
77804,29532,0.401279781021569
77806,29534,0.0363928144775485
77807,29537,0.0610256288005847
77808,29538,0.0802819653053998
77816,29529,0.720514300628029
77817,29531,0.738188167710719
77818,29533,0.094437129850849
77823,29526,0.601815809561136
77827,29546,0.272723085742108
77830,11645,0.634119221518855
77855,20987,0.615843243086752
77857,29554,0.756246117775263
77860,29552,0.690783700167655
77862,11677,0.709944490637101
77865,11678,0.0944049759559383
77868,11679,0.186368361549839
77878,29553,0.755563083270831
77889,11691,0.0178356715194598
77892,11697,0.00966948969750305
77895,29565,0.250083114812517
77897,11699,0.571359657028102
77898,11702,0.11255621298132
77900,11705,0.183819522195107
77902,11706,0.631499133600681
77910,29572,0.115860570696626
77917,11713,0.627923198790528
77918,11709,0.652391899953111
77920,29577,0.641028949286222
77925,29571,0.0672115498249476
77928,11717,0.517341604365524
77971,11729,0.691235803927064
77973,4678,0.134875469142128
77976,11735,0.142215882019806
77982,11738,0.0681736243970002
78001,11757,0.351797682518135
78002,11755,0.280237166221337
78008,11760,0.633087428305425
78009,11767,0.537403684571648
78012,29605,0.681330964012619
78015,29610,0.825446772093176
78018,11764,0.117059713416313
78033,11780,0.769671086351162
78034,11778,0.762169414038504
78038,29602,0.669358050566086
78040,29613,0.0121598324478152
78044,4685,0.625364042902529
78045,26268,0.519567119819008
78049,5674,0.60527989417529
78050,11785,0.551465735710569
78051,11786,0.30440641993248
78054,11789,0.598909256041923
78056,29697,0.0464059313047883
78057,29695,0.0709004419308116
78059,29700,0.0236633181286451
78060,29698,0.0077255779532553
78061,29701,0.0383405723418785
78062,11791,0.598400941245144
78068,8586,0.377809970117501
78071,11801,0.0635481311600391
78073,11802,0.521920061518769
78077,29710,0.705737780648899
78081,11806,0.548378602015039
78082,11811,0.0641916385972562
78089,29709,0.780375444014249
78091,11807,0.539411439292617
78107,29702,0.19175288593077
78109,29703,0.15852294743489
78137,11865,0.593178177963155
78139,11860,0.65042599405348
78147,11828,0.106845762701043
78156,11871,0.498063081330217
78157,11883,0.0393856893479204
78168,11808,0.564652052054886
78170,11857,0.707854357556454
78172,11855,0.735125947783517
78186,11777,0.649212277316966
78189,11830,0.271240239680256
78193,11874,0.662067494676933
78195,11888,0.162599844045745
78197,11852,0.429202664334123
78200,11831,0.692722375676452
78208,11856,0.547867207297087
78209,11880,0.0742674270117769
78210,11829,0.589340481295489
78211,11862,0.432674805631227
78213,11879,0.346959869602969
78216,11616,0.127745695407686
78217,11851,0.078240973176072
78223,26174,0.421870526805166
78231,26215,0.624658536627789
78405,26164,0.56631973115616
78418,26251,0.430037159249951
78432,26254,0.778614269508264
78436,27301,0.237500078152878
78451,26284,0.727974737605688
78527,26261,0.527638097289012
78569,26255,0.0370538305233837
78629,26260,0.378881469982725
78664,26127,0.655043429636382
78688,28826,0.468228248180503
78690,26126,0.105634260980119
78693,4643,0.65265338495259
78701,26102,0.477550137131057
78705,26129,0.0610587243687052
78741,29195,0.405360666548242
78749,4690,-0.00142694121847047
78756,11486,0.511048901615689
78759,11544,0.143136636803348
78763,29637,0.442450016590691
78798,29728,0.0978370694973425
78801,29727,0.0678171398055999
78804,29732,0.320580221699962
78811,29725,-0.000926719373578375
78816,11905,0.152792846390407
78829,4673,0.70787571687121
78836,11922,0.0788963197988478
78840,11901,0.591592438530935
78841,11923,0.551308807435586
78852,29739,0.101863933338682
78854,29740,0.0973557355260627
78855,29742,0.333238279608543
78858,29745,0.233457381632875
78869,11977,0.461817584494949
78875,11946,0.653874455250508
78876,11958,0.623790622238746
78877,11937,0.639655138845158
78881,11952,0.535378915773818
78889,11948,0.679250237300347
78892,11963,0.165659313156919
78900,11980,0.0809190945607356
78903,11950,0.599976830650395
78908,11934,0.345981872355358
78910,11964,0.345420277435332
78915,11960,0.469483771073616
78916,11965,0.503819574735411
78927,29753,0.756265384608276
78932,29761,0.811617492621116
78936,29749,0.130617636975442
78942,29760,0.0196590859991277
78943,29764,0.127116897213359
78944,29762,0.17452643621467
78945,29763,0.125807754371815
78947,29758,0.815806191271972
78950,12025,0.713206370275855
78953,12045,0.492667042125292
78955,12009,0.619194031125998
78963,12036,0.540251249397978
78971,12044,0.496953912625383
78972,12053,0.392954765790877
78975,12011,0.577395414003052
78977,12037,0.752603799575183
78981,28858,0.732177628534083
78985,12032,0.125547258433236
78987,12027,0.750770146145502
78990,12014,0.517661698165275
78999,12013,0.555946081105024
79006,12000,0.209812632281765
79007,12015,0.550547604249267
79013,12038,0.71160338166659
79019,11981,0.229466835565291
79022,12005,0.500040668222023
79025,12040,0.133027613159552
79026,27849,0.765357716223004
79033,29768,0.195857493061172
79034,29772,0.303926701815489
79036,29778,0.50633306908795
79037,29780,0.625498344974243
79038,29790,0.0847955581029528
79039,4722,0.701572443994601
79048,29789,0.000503915792259008
79049,29783,0.0739074839856146
79051,29784,0.0445837568554591
79052,29792,0.0828172203091882
79057,29796,0.674998344808719
79065,29794,0.122787460380472
79066,29298,0.0683987784366255
79072,12058,0.710853497954316
79080,12079,0.0526667993286318
79089,12074,0.686164506366369
79094,12108,0.72946264221315
79103,12097,0.568487605102009
79108,12083,0.712812695413346
79116,12086,0.700858998998011
79122,12064,0.0626935481083964
79129,29807,0.638432181180925
79131,29811,0.36105842031205
79133,29805,0.770632610370294
79138,29809,0.37887947016623
79139,29813,0.0622626172984341
79145,29819,0.78579767290788
79150,12119,0.227981725158278
79159,12146,0.724662203934795
79166,12139,0.62412434820472
79195,12154,0.635545781759962
79198,12147,0.732171585062302
79210,29863,0.792996578725071
79212,29842,0.782443450914602
79213,29845,0.440657540576528
79221,29855,0.150566495377883
79222,29858,0.0549770260911456
79225,29854,0.110847263466441
79226,29857,0.0622956085820354
79229,29862,0.0704679164341781
79230,29865,0.237890407467057
79233,29844,0.776353083767773
79235,29848,0.790921804534956
79236,29859,0.517205820735671
79237,29866,0.423993144139803
79238,29867,0.728631798140868
79240,29837,0.0947257426486132
79241,29835,0.209015116131105
79242,29836,0.0117385295783286
79243,29838,0.134955931574131
79244,21800,0.734421536216916
79247,12181,0.134682561322172
79248,12194,0.659476945297402
79249,12197,0.593368714523874
79251,12202,0.0847997647683805
79259,12195,0.434449220548423
79265,12214,0.615404242334179
79267,12183,0.370386932938367
79299,12185,0.589639365458973
79303,5203,0.795344164512441
79307,12240,0.272461407936703
79313,12221,0.128157135885011
79315,10962,0.674583929862137
79322,29244,0.0415187509979048
79323,29870,0.76301998812515
79325,29872,0.0885945116120098
79329,29876,0.505184768648961
79336,29883,0.426815163005298
79338,7195,0.483646783073664
79340,29886,0.0516854456612169
79341,29887,0.105489901418483
79356,29901,0.130439477484928
79358,29903,0.0816928332641124
79360,29905,0.0980289394393153
79362,29907,0.286518648992919
79363,29908,0.470681401430149
79365,12287,0.46041784541478
79382,12289,0.413823004986677
79390,12265,0.0316460923846188
79399,12304,0.108531320546578
79411,12305,0.624984020781109
79417,12280,0.490382703376478
79436,29917,0.0535800022398092
79442,29916,0.640659642704895
79444,29930,0.752466769220859
79446,29915,0.501821929887034
79447,29921,0.517806510378501
79448,29922,0.0407880499229782
79449,29928,0.749183122357808
79452,29911,0.746057487281884
79454,29925,0.0502832225730275
79456,29934,0.0120203452087143
79457,29919,0.0579890819246476
79461,29910,0.548641523253314
79464,29929,0.591386482616171
79467,12321,0.519496578703326
79472,12345,0.255697010320237
79474,12319,0.201874593444009
79477,5981,0.480360228988135
79490,12346,0.182780624433489
79491,12378,0.308612674817282
79499,12347,0.3683096804488
79502,12369,0.258218548911926
79507,12339,0.682742070685197
79516,12379,0.385359296704625
79519,12338,0.589169284169777
79529,12367,-0.0275780484878286
79545,29936,0.73624892701827
79547,29940,0.767680927555075
79558,29951,0.703762137721869
79561,29947,0.304125526552656
79564,12407,0.586053570849559
79571,12412,0.134128261517911
79573,4721,0.246856406633372
79580,12400,0.0551102655143395
79584,12397,0.198016431899015
79586,12390,0.58182989233179
79588,12415,0.299061244193931
79611,27626,0.590790166643555
79618,12384,0.161561635408479
79628,12440,0.578751872019483
79636,29964,0.475987987694898
79637,4655,0.449698829227507
79641,23504,0.632209805721621
79643,29954,0.147300721752689
79644,29958,0.535669849984373
79646,29959,0.765593667823426
79654,29960,0.762344855510425
79660,29973,0.499496478456955
79663,29979,0.693010985515668
79665,29981,0.568564589635605
79666,29969,0.187902272434457
79667,29955,0.541145791753195
79668,29956,0.769823778441624
79671,29963,0.427634535660687
79672,12317,0.408945626357182
79678,12499,0.525176970196096
79686,12484,0.63845185222945
79689,12495,0.237470066280522
79698,12457,0.614228980720229
79702,12516,0.0960650308143054
79712,12478,0.439302424727285
79724,12473,0.731877485955502
79730,12521,0.679805448886194
79731,12462,0.0586425761389155
79734,12503,0.208003432134919
79747,12461,0.713593253573761
79756,30016,0.112205946000736
79758,29992,0.663555452933109
79767,30000,0.598976496585137
79769,30001,0.459540848738751
79770,30004,0.71469817285108
79776,5705,0.421876552227993
79777,29993,0.785450586676588
79782,30011,0.759071787604113
79785,21242,0.658871210306122
79788,12586,0.707865814632391
79790,12543,0.344429229910485
79791,12557,0.177012781230755
79795,12549,0.523953940496245
79796,12591,0.648895272293814
79797,12620,0.00252900825469356
79799,12606,0.769614256193621
79802,12567,0.0638808401103389
79824,12525,0.762648893031748
79828,12531,0.109795628159099
79839,12539,0.616257903495043
79841,12577,0.71910829201652
79846,12564,0.0424780530313021
79847,12604,0.172338070733706
79851,12561,0.270832713519297
79853,12603,0.649934668808292
79857,12530,0.659927454277797
79859,12608,0.656604907176649
79862,12541,0.744062649373335
79864,5653,0.562307040622534
79866,12574,0.71462023518248
79878,12553,0.705684302043292
79879,12583,0.730740776699856
79881,12546,0.538688108948309
79884,12599,0.68620308103211
79885,12618,0.0184249356333992
79891,30022,0.665804084928808
79893,30023,0.578925611070875
79895,30025,0.563984337361064
79898,30028,0.248629587818128
79903,30030,0.592844916739989
79906,30033,0.696688772248607
79907,30034,0.778622335771915
79909,30036,0.702881273553924
79912,30041,0.420316828194717
79914,30043,0.177923763821259
79915,30044,0.753524413914286
79918,30047,0.401560535414322
79922,30050,0.512257097070162
79923,30051,0.153590467623591
79926,30053,0.0831269095862864
79965,12721,-0.0115269930953956
79977,12630,0.644951437616138
79996,12746,0.710024707190854
80000,12708,0.0705862017403941
80001,12694,0.0775344085724591
80004,7827,0.252006212547223
80007,12704,0.494984369296448
80008,12685,0.929886696140062
80012,12693,0.22309314088181
80014,12702,0.155689709521457
80019,12624,0.248500969227391
80032,12651,0.670626200718964
80034,12669,0.661779632501491
80049,12675,0.645118832938704
80050,12706,0.304039488069926
80054,12740,0.550450424819833
80069,12204,0.159478813854512
80070,29139,0.748772182020685
80072,4818,0.76210992777571
80079,30069,0.663374916853962
80080,30070,0.79802067615495
80081,30071,0.800486620394256
80087,30075,0.114209200322534
80089,30077,0.687399425873483
80096,30084,0.482902457122637
80100,30086,0.753933067450373
80102,30087,0.765662477413739
80112,12784,0.203911042802096
80113,12783,0.666587942912056
80114,12793,0.587041163054037
80128,4761,0.708075948485027
80135,12806,0.649209260516845
80159,12788,-0.049556730337504
80165,12802,0.146725157349345
80167,12569,0.603870543651529
80168,28392,0.348909645360571
80169,28392,0.590224424474953
80179,5974,0.301819259311595
80180,30102,0.634502422947668
80183,30104,0.749174747332522
80185,30106,0.735008232957539
80191,30249,0.870609632437607
80193,30251,0.691016787874578
80196,30252,0.383279088307166
80200,30256,0.759865898290075
80204,30260,0.647103562037537
80206,30262,0.746694727963715
80210,30265,0.738533941611957
80223,12848,0.613378826231583
80233,12843,0.556608433256947
80236,12846,0.611268670997863
80237,12874,0.166993728291354
80254,12859,0.699651056740894
80266,12884,0.533240416931107
80274,12835,0.192792737016136
80276,12865,0.322318401084894
80279,12841,0.463791825863277
80286,12863,0.680061324693069
80294,26503,-0.0118558477969563
80297,28344,0.119622674189777
80303,12961,0.663334338995075
80306,12902,0.53767455063514
80307,12952,0.334126205992321
80310,12947,0.00827597783287677
80316,12924,0.620887343338965
80320,12926,0.605904782888166
80329,12930,0.665413234793556
80336,12951,-0.0510385327266373
80341,12938,0.188850978833094
80343,12917,0.404434858913066
80353,12897,0.0785880589756951
80357,12954,0.259092584907711
80361,12895,0.674217340735542
80362,12933,0.738385297814626
80368,12935,0.228662259960561
80375,12908,0.734593087255942
80381,30345,0.733335589583461
80399,30362,0.748008184715463
80401,30364,0.281779395757953
80406,30369,0.72454990876567
80409,30373,-0.238930648250494
80412,30378,0.646246904618883
80415,30381,0.618290951684228
80421,30387,0.437834736770909
80432,13001,0.398808286860643
80434,12986,0.390860906116091
80439,12978,0.594791599706369
80446,13008,0.826367477210098
80452,12980,0.104313298318962
80478,12994,0.0288938238446683
80485,12981,0.337069336262689
80498,13092,0.516365255776958
80517,13085,0.0978337996556986
80520,13093,0.610860330997099
80524,13073,0.0791477402705967
80534,13087,0.229572303200887
80539,13036,0.596893688763425
80543,13043,0.436563377897692
80544,13037,0.649792576079304
80553,13106,-0.141425125791007
80557,13097,0.416019417396187
80560,13113,0.619918052551807
80563,13115,0.65228021467831
80568,13049,0.503383542452683
80569,13061,0.205121380226108
80575,13114,0.793881684269882
80577,13099,-0.319716060095034
80585,12845,0.47166669635289
80587,30396,0.137881310617139
80592,30401,0.534221734955502
80601,30409,0.265877261179355
80621,13135,0.572754060761941
80625,13139,0.157021668300385
80633,13187,0.16454543966113
80635,13136,0.469947607029927
80638,7120,0.0818447592634669
80640,13125,0.137708032810411
80655,13138,0.264009552739824
80670,13181,0.260155237364437
80679,30419,0.431225042818874
80680,30420,0.332455347927385
80681,30421,0.760471848126195
80682,30422,0.523801175472241
80683,30423,0.709936052413866
80688,30427,0.738445374912144
80691,30429,0.791189339035982
80711,30438,0.785483653518067
80717,30445,0.631419792180284
80719,30446,0.699363311429961
80723,30450,0.744944513048167
80725,30452,0.806639232915791
80747,13218,0.633065452768894
80758,13213,0.112725810857265
80759,13210,0.696549151151486
80763,13229,0.097850331886373
80768,13204,0.208865576587193
80774,13225,0.622768125836345
80779,30458,0.772805641152283
80784,30462,0.821799135593946
80791,13252,0.595257912907391
80795,13269,0.311395204019261
80797,13268,0.715376494362222
80804,13272,0.585876635317502
80808,13291,0.686151253020774
80812,13276,0.058028636986976
80816,13295,0.0119335139253167
80828,13240,0.613311119697081
80837,13294,0.00835789424173775
80857,4815,0.535881180847069
80858,13296,0.449923381482
80863,27574,0.227202767112626
80864,30474,0.779693802527396
80866,30476,0.752203909185718
80912,27333,0.468613786438536
80913,13331,0.549956549983609
80915,13340,0.0363681447184837
80918,13098,0.567649607773023
80924,13304,0.449596140562519
80926,13311,0.482200615672388
80928,13300,0.690958901312652
80940,13327,0.145603113968379
80943,13337,0.568397616998598
80951,13338,0.388305183714847
80955,13302,-0.0297917901672028
80957,13398,0.549644994133018
80960,13396,0.0544664549139751
80962,13369,0.627613337239874
80969,13402,0.384308475603114
80971,13401,0.0642596252868725
80987,13394,0.665319790466007
80990,13403,0.220385935936195
81010,13384,0.449951823897986
81013,13400,0.458297136463328
81030,30486,0.695807068593091
81035,30492,0.741015859805824
81038,30494,0.497495638083106
81040,30497,0.593278422214796
81042,30499,0.343973055314046
81043,21399,0.471256753706564
81044,30277,0.701036673281099
81045,30500,0.726800432860317
81046,30501,0.693246992935637
81049,30506,0.321628937217784
81050,30507,0.341363272886691
81055,30513,0.652924628591742
81061,30521,0.495045552208685
81062,30522,0.186728755735216
81067,30527,0.296458515753458
81073,30020,0.588094267799602
81084,13407,-0.0361523889010523
81085,13425,-0.284080937095184
81087,13449,0.383925795983064
81095,13413,0.672519838314294
81103,13414,0.489524995093455
81109,13415,0.237353113522284
81116,13447,0.65741885732138
81121,30820,0.670091267869543
81124,1519,0.288084813032043
81127,30828,0.561366759819528
81128,30829,0.203386787174509
81132,30835,0.670729249962559
81133,30836,0.60046679752006
81134,30838,0.697735208087651
81138,13457,0.204868176454795
81148,13496,0.0306124932419361
81162,13462,0.631541511569099
81165,13487,0.235785053471164
81173,13480,0.710806612472025
81182,13273,0.14222839229693
81184,13466,0.68891299994941
81190,4825,0.722065522716279
81206,13528,0.265697208244875
81208,13517,0.618651187062776
81212,13509,0.24452388183155
81220,13521,0.621839545227531
81222,13524,0.608636456799593
81225,13536,0.0841154600771021
81226,13527,-0.110184346394862
81241,13539,0.645199190843269
81254,12949,0.547943585927129
81256,13543,0.595595468524155
81259,13544,0.0769767133957587
81278,13585,0.248846543649208
81282,13587,0.575415360305486
81284,29146,0.744780957035572
81292,30852,0.640314709841674
81294,4881,0.696477672665441
81298,30857,0.129200625247655
81299,30859,0.40264571730463
81311,27566,0.455154219786411
81331,4846,0.351751644470906
81472,13621,0.699604386963785
81481,13603,0.249575709707868
81499,13594,0.053338681480564
81501,13617,0.771797199870273
81521,30868,0.659105474298274
81527,30875,0.501196200690939
81530,30877,0.546085978519231
81533,30879,0.0526177276172318
81539,13687,0.575604650901856
81540,13650,0.534142070121986
81541,13660,0.653169313014492
81546,13663,-0.0204974933851562
81547,13676,0.0879215722420265
81560,13662,-0.0143760315086476
81562,13504,0.0508091339613431
81564,13657,0.65649551741927
81565,13685,0.033890152313565
81566,13648,0.336416322573279
81575,13694,0.0139494279236573
81577,5679,0.666305593482721
81584,13695,0.426521044381702
81588,13682,0.118374439069134
81598,13713,0.599157422365157
81610,13733,0.588991200392488
81614,4988,0.156274511584235
81620,13743,0.0671894860113195
81621,13739,0.586344985245489
81624,13710,-0.0247756146851695
81647,13712,0.212502164070218
81651,13747,0.0399166358278067
81654,30885,0.37730090639895
81655,30886,0.622590962608061
81659,30889,0.976526512037099
81665,30897,0.621625973360061
81666,30898,0.44649725388494
81669,30904,0.546706884930744
81670,30905,0.748148512842416
81675,30909,0.762752421572705
81677,30913,0.812929170264267
81678,27454,0.82404262595849
81691,13819,0.154692518306415
81696,13790,0.578421905900815
81700,5013,-0.191206962663779
81702,4987,0.681842482508536
81705,13750,0.581830661029392
81734,13771,0.493983100361562
81736,13753,0.475076790917371
81740,13758,0.696788064911647
81741,13759,-0.0232411788423383
81756,13776,0.250221180512066
81774,20763,0.748877905442739
81776,30922,0.622333255951106
81784,30928,0.623167756329691
81850,13882,0.0692729507889039
81857,13833,0.668616460438834
81861,13856,0.166861286889388
81869,13876,0.369830311223765
81889,13889,0.190598703464219
81893,13852,0.230143097403121
81910,30929,0.774373380982881
81912,30930,0.723576094842448
81917,30932,0.778608701987929
81925,30940,0.692153595604634
82107,2253,0.688923750468552
82155,13907,0.113908647819581
82156,13915,0.226936052427447
82162,13914,0.192250023740312
82165,1003,0.127865317872986
82171,13913,0.320558304905003
82176,13945,0.035242503580843
82179,13943,0.594017640884596
82196,13960,0.701933676525364
82212,13938,0.623688070220436
82213,13912,0.739738503044114
82231,13721,0.370235818750175
82234,30943,0.390655534816548
82238,30950,0.273632584419672
82241,30952,0.810963933876562
82248,13964,0.260574245945194
82251,13966,0.17692705518282
82266,13991,0.735003379875227
82272,13979,0.530855123050201
82276,13971,0.671551772895929
82279,3659,0.39709715559276
82281,13978,0.550152534687609
82287,13994,0.570547978816233
82292,30958,0.722020559920551
82298,30963,0.57081484381283
82303,30970,0.610011392724194
82307,30975,0.51599750493794
82311,30977,0.672133032387769
82471,14039,0.492775118877802
82486,14013,0.730057858342805
82504,14030,0.243174620879558
82506,14034,0.430322980918006
82508,14031,0.364056802025536
82513,14073,0.415352291222854
82515,14046,0.670925460112799
82518,14049,0.460154739459065
82521,14070,0.617795160320046
82526,14043,0.339640167830924
82530,14066,0.0293473977713244
82540,14037,0.696618279716671
82541,12901,0.0876662118145583
82542,27456,0.347440941353016
82544,14114,0.0317873542788236
82546,14129,0.755674782959874
82547,14143,0.628270382673368
82552,14124,0.30614711191317
82554,14170,0.0552278633461867
82555,14111,0.354629509380131
82567,14092,0.548053452993436
82571,14096,0.0949977754537274
82573,14157,0.697989680215562
82575,14091,0.415058644231429
82581,14098,0.709054842432117
82587,14161,0.576520384959743
82598,14152,0.611082263171403
82599,14175,0.513559463775304
82607,14165,0.580009138091551
82618,14105,0.651639771987947
82619,14160,0.0389221808482474
82624,14110,0.449078283738301
82634,31190,0.553497842301384
82635,31191,0.726343487279335
82637,31192,0.80175510039612
82638,31193,0.628289092546198
82639,31194,0.247748567478285
82640,29559,0.370924418157845
82642,31196,0.607222023345194
82643,31197,0.536099695297604
82644,31198,0.634502969118292
82646,31202,0.499502047945206
82649,31205,0.37807749103123
82651,31208,0.732528873432769
82654,29151,0.741040312318673
82656,13987,0.628328790303366
