permno,permco,yearly_ret_2011
59396,3363,-0.330202312138728
59408,3151,-0.608174770965469
59459,4293,0.0600143317807238
59467,4954,0.068734283319363
59483,5037,1.7465564738292
59504,20243,0.229812054439404
59555,2172,-0.236631684157921
59600,4604,0.23747870528109
59619,4684,0.0190911535358968
59627,4805,-0.385496183206107
59628,5941,-0.0423679628554846
59774,2736,0.102206736353078
59871,3396,-0.0493506493506493
60038,370,-0.0206185567010309
60097,2850,0.0224538893344027
60098,3418,-0.0303830911492735
60186,3321,-0.0598782138024357
60206,4162,-0.126789718820079
60442,3685,-0.0616661243084933
60468,2004,0.0866828087167072
60506,3487,-0.352178423236515
60548,3023,-0.24603836530442
60580,4516,-0.02475884244373
60599,20421,-0.201373980249034
60628,1685,-0.103873806202382
60687,21372,0.119914996964177
60709,3435,0.127450980392157
60871,282,-0.0571805006587616
60898,614,-1.93947175348496
60943,2636,-0.00432152117545382
60986,3178,-0.115553121577218
61138,6646,-0.156008251676122
61146,5708,-0.341120401337793
61188,4342,0.132764596107705
61209,21776,0.150704225352113
61241,211,-0.36245572609209
61269,3588,-0.219938784433756
61313,1344,0.153898305084746
61399,2709,0.00874403815580282
61487,59,0.188689260922826
61496,3466,1
61508,655,-1.90286173026067
61516,655,-0.0881124192935814
61567,2130,0.33241607044579
61621,6333,-0.0407773176170755
61700,4797,-0.265033407572383
61735,20203,0.0281195079086115
61743,1285,-0.0376321353065538
61778,2591,-0.227866473149492
61787,3610,0.127745664739884
61807,21219,0.0814869522402758
61815,3219,0.112958377549817
61938,20248,0.14649102884397
61946,511,0.10387902695595
61955,3730,-0.705620478575403
62033,3781,0.285299003322259
62034,3622,-0.0997836668469442
62042,6893,-0.15787728026534
62068,21636,-0.123320895522388
62084,9046,-1.77894736842105
62092,4557,-0.203506907545165
62148,20370,-0.679159049360146
62156,20378,0.5
62228,1686,0.0907801418439717
62296,6175,0.608876560332871
62308,21764,-0.284937376400791
62341,3526,-0.190454231035278
62359,21389,-0.108143607705779
62367,3641,-0.558544303797468
62368,3548,0.109947643979058
62376,3548,0.248743718592965
62383,3954,-0.0942528735632183
62391,21560,-0.0372250423011844
62420,4452,-0.539184952978056
62498,4998,-0.0931899641577061
62885,2017,-0.903846153846154
62906,2730,-0.408450704225352
62922,21193,-0.197795591182365
62930,21196,-0.237613398464759
62958,3659,-0.0429988974641676
63079,5036,0.186349693251534
63125,3580,0.373056994818653
63132,1418,-0.435341009743135
63159,1588,-0.178387593849382
63263,3230,0.0366040111520821
63335,4202,0.0852017937219731
63467,3624,-0.0785830618892508
63503,1097,0.56
63546,1409,-0.463576158940397
63706,21298,0.0945809491753619
63714,3379,0.335789065529275
63715,3642,-0.0933333333333333
63765,4338,-0.161019175203572
63773,5230,-0.299323410013532
63781,4691,-0.00663669449796622
63811,3649,0.064691753402722
63829,4897,-0.121739130434783
63830,3499,0.17005105083783
63977,3597,-0.0449330783938815
64020,2728,-0.2784
64135,4919,-0.554784118029941
64186,20357,0.110523532522475
64194,20435,-0.200842696629213
64231,2153,-0.0326530612244898
64282,2664,0.314760508308895
64311,21294,0.143260630786129
64390,3682,-0.0298359025360516
64450,3200,0.120984278879016
64486,3684,-0.193709792709078
64557,5140,0.227053140096618
64629,21175,-0.448226270373921
64653,4289,0.298754080942722
64742,3500,-0.473389355742297
64785,5130,0.631974248927039
64805,21550,0.0510085014169027
64822,3737,-0.222200772200772
64864,238,-0.866791666666667
64899,1015,-0.0375521557719054
64929,3741,-0.104329801934592
64936,20592,0.241637426900585
64961,5703,-0.473901294268241
64995,2535,-0.15121412803532
65008,6244,-0.672566371681416
65154,20310,-0.0890840652446675
65270,5660,0.113978494623656
65285,20942,-0.658018867924528
65294,3860,0.373162457595175
65306,6051,0.00674237047551459
65307,3911,0.100896860986547
65330,21092,-0.345043572984749
65365,3102,0.240201005025126
65402,21625,0.0519140010487676
65429,21695,0.0881542699724519
65509,5223,-0.123783031988874
65541,5780,0.240457343887423
65584,20751,-0.300884955752212
65665,3771,-1.98101265822785
65700,3772,0.369248291571754
65752,4402,0.206896551724138
65875,20288,0.101290145484491
65947,2105,0.125954986578567
66050,21538,-0.628235294117647
66093,21645,0.0192113245702729
66114,21726,0.4
66157,1645,0.00408314773570896
66181,5085,0.19059756442934
66245,21130,-0.406397306397306
66325,6412,0.0436137071651091
66376,21893,0.0232195730091942
66384,4879,-0.0934387814879907
66616,21066,-0.202008928571429
66617,5327,-0.332378223495702
66683,21482,-0.0161725067385445
66739,4340,-0.255883825738608
66747,4814,0.19047619047619
66800,137,-0.600344530577089
66835,20336,0.0360013981125481
66852,6533,0.0241666666666666
67002,21164,0.284375
67029,3333,-0.251428571428571
67193,3878,0.337834114081014
67360,21835,0.241469816272966
67467,20505,0.241696810259783
67598,20891,0.10805028082375
67774,21771,0.142894530227689
67838,20362,-0.0665417057169634
67847,3914,0.242491247466372
68021,21114,-0.0212431156569631
68144,21691,-0.41468253968254
68187,21899,-0.0972279685560613
68196,4040,-0.275876460767947
68292,4234,-0.0498392282958199
68312,20301,0.158699808795411
68320,902,-0.344292452830189
68419,20707,0.319117921831571
68427,20708,-0.243311036789298
68591,4278,-0.188741721854305
68718,6675,-0.15
68830,7135,0.429217840982547
68857,20373,-0.580654674137423
68866,5363,-0.0884615384615385
68929,20853,-0.105633802816901
69032,21224,-0.464045341834927
69199,4096,-0.0714598860149057
69251,20415,-0.0499031007751939
69331,20639,-0.111446188642667
69366,20709,0.0795287187039764
69446,20842,0.228
69550,3104,-0.00923361034164355
69586,6827,0.0066225165562914
69649,6137,-0.0621023932141774
69761,20269,-0.344663088849135
69796,1015,-0.0434983803794539
69892,20580,-0.0173217854763491
69980,20779,-0.130662020905923
69999,20813,-0.232558139534884
70033,20881,0.112478534630796
70092,21037,-0.527426160337553
70121,21107,-0.20767306088407
70228,8372,0.0450358239508701
70295,21954,-0.152046783625731
70308,20033,0.22805913809374
70332,20194,-0.00391491582930963
70420,20346,-0.0532701982835159
70500,20469,0.0125687352710134
70519,20483,4.36938775510204
70536,4108,-0.0719167904903417
70578,1467,0.144299287410926
70616,3814,-0.275537634408602
70703,20894,-0.359507313317937
70704,4246,-0.576826196473552
70797,21098,-0.149622166246851
70826,21135,0.0955315870570108
70923,4062,0.215823735603405
71079,21535,-0.168135593220339
71159,21709,-0.262219959266802
71175,21798,-0.15142972211035
71176,4196,-0.0476740826350765
71191,21863,-0.0589970501474927
71271,20043,-0.0795908530000921
71298,20065,-0.1395702605058
71475,4350,-0.00427960057061337
71538,20255,-0.323291366906475
71563,4163,-0.0632675846669147
71722,20476,0.0827586206896553
71810,20607,0.206629834254144
71837,20631,0.0963364993215739
71862,5860,-0.217194570135747
71942,6054,-0.0421969189551238
71985,7064,-0.249609984399376
72005,4227,-0.501580611169652
72119,20982,0.25
72128,4211,0.342953020134228
72231,21134,-0.0344827586206897
72232,6688,-0.877904610554468
72304,6144,0.665079365079365
72338,21256,-0.0977605512489233
72486,4161,-0.124957555178268
72494,4230,-0.352777777777778
72611,4262,0.181318681318681
72696,21659,-0.30718954248366
72726,4260,-0.153506929861403
72776,21699,-0.0618955512572534
72813,21727,-0.260452424233641
72864,21839,0.0551948051948052
72980,4120,-0.0269587194608255
72996,6185,-0.491350579273131
73139,4298,-0.0892268230120923
73219,4295,1.21736249171637
73681,6650,-0.241157556270096
73809,7050,-0.15863453815261
73817,6554,-0.239940387481371
74406,4538,0.692957746478873
74500,4456,-0.142561983471074
74740,4381,0.544
74836,6389,-0.437134502923977
74908,4494,-0.098851585251937
74932,4409,-0.686619718309859
75032,20223,-0.219269102990033
75033,20232,-0.0264976958525346
75034,20253,-0.150986210507942
75036,20313,0.016042780748663
75039,653,-0.239801958884942
75041,20409,0.400651465798046
75047,20461,-0.260918253079507
75049,21724,-0.747354497354497
75060,20710,0.0369318181818181
75064,1973,0.162547770700637
75065,20864,0.0514157973174366
75069,20974,-1.43766233766234
75070,8526,0.144180975742709
75075,21143,0.0205278592375366
75076,21148,-0.209472309620424
75082,21318,0.0733962036824063
75100,21753,0.0725153771447071
75101,21755,0.734167002823719
75104,21866,0.437175493250259
75105,20003,0.0241116751269036
75107,20018,0.88469387755102
75113,20097,0.00139860139860132
75142,4428,-0.140323895074172
75152,20260,-0.292568203198495
75154,20394,-0.302713095492416
75157,20603,0.144144144144144
75159,20652,-0.620146904512067
75168,20903,-0.268919911829537
75175,21128,-0.0902668759811617
75182,21425,-0.278515272586674
75183,21463,-0.0881025884587985
75186,21578,-0.356571428571429
75215,8920,0.242472688515854
75222,8840,-0.196619950535862
75224,8741,-0.202181208053691
75233,21100,0.0177650429799428
75239,21311,0.101969872537659
75240,21314,0.0997782705099779
75241,21366,0.0124462548087804
75257,4467,-0.402366863905325
75260,21137,-0.0186915887850467
75261,21174,-0.503118503118503
75263,21270,0.0365482233502539
75268,21466,-0.176190476190476
75269,21478,-0.159300184162062
75272,21715,-0.36238913336694
75274,21728,-0.128228782287823
75275,21742,-0.046656298600311
75278,20048,-0.452031839128613
75284,20210,-0.915343915343915
75285,20312,-0.443233141255256
75297,21044,0.0813953488372093
75306,21312,0.118331716779825
75313,21468,-0.122625215889465
75316,21635,-0.375984251968504
75317,21647,0.0181818181818182
75320,21826,-0.133809807425054
75326,20221,-0.592415730337079
75327,20242,-0.176056338028169
75331,20307,0.0716374269005848
75334,20358,0.0531400966183576
75336,20475,-0.0101010101010102
75341,20609,-0.054160125588697
75342,20642,0.00957771005659567
75346,20760,0.0602218700475437
75354,21234,0.128331496011932
75355,21315,0.134012539184953
75367,21955,-0.148876404494382
75381,21963,-0.153998025666338
75383,21965,0.116655518394649
75392,21973,0.108866442199776
75401,21982,0.209465381244522
75405,21986,0.132142857142857
75411,21990,0.10126582278481
75415,21994,-0.0845238095238095
75416,21995,-0.224151539068666
75418,21996,0.0613404013631201
75429,22004,0.0705741626794258
75432,10065,-0.122516556291391
75434,10087,-0.170068027210884
75443,22010,0.003976143141153
75447,10104,-0.720129171151776
75454,22015,-0.746503496503496
75455,22016,0.124185753309519
75459,22020,0.130097087378641
75460,4375,-0.000771208226221109
75461,22021,0.0857558139534884
75465,22026,0.127331711273317
75466,22027,-0.109487781546221
75470,9375,0.0817899459335097
75475,22030,-0.0449784349969193
75489,10171,-0.405139186295503
75509,8451,-0.580808080808081
75510,8476,-0.0965164589325663
75517,8600,-0.176659038901602
75526,8780,-0.582157258064516
75527,8820,-0.335174953959484
75550,9351,1.7
75556,9438,-0.16
75573,9798,-0.631217838765009
75577,9735,0.0237306843267108
75578,9868,-0.222929936305732
75591,22075,-0.0659451296249685
75592,22076,-0.0434327577184719
75596,22080,5.33088235294118
75600,22083,0.134372680029696
75603,10210,-0.0388114008489993
75605,10218,-0.0763358778625953
75607,10224,-0.087995337995338
75622,22037,-0.117683493341592
75623,22039,0.096629213483146
75631,22043,-0.238961038961039
75632,22044,0.184844192634561
75640,22087,-0.009478672985782
75641,22088,0.00350877192982449
75642,22089,-0.0255591054313099
75646,22092,0.247369917543361
75649,22095,0.12506329113924
75650,10241,-0.0646531382727702
75652,5310,-0.233136994109823
75654,10256,0.181968295904888
75672,10070,-0.793162393162393
75694,10107,0.0266205444427735
75714,10127,0.136842105263158
75730,10144,-0.755656108597285
75733,10146,0.340632603406326
75734,10147,-0.400487408610885
75755,10182,0.346153846153846
75773,10207,-0.0574712643678161
75799,10286,-0.16633064516129
75809,22105,-0.324044943820225
75810,22106,-0.0107784431137724
75811,22107,-0.235401459854015
75819,10302,0.0241501021735093
75825,22113,0.0667027612344343
75828,10303,0.257631257631258
75831,10323,-0.0244755244755244
75837,22116,0.155718085106383
75840,22118,-0.131081081081081
75841,22119,0.206001622060016
75842,22120,0.101569186875892
75844,22122,-0.735214864349895
75846,22124,-0.342039800995025
75853,10358,-0.351724137931034
75854,10359,0.0206185567010309
75860,10380,0.202492211838006
75884,22133,0.127496159754224
75885,22134,0.156626506024096
75887,22138,-0.338912133891213
75897,10279,-0.242105263157895
75905,10419,-0.296128849957615
75906,10421,-0.0268151815181518
75912,10408,-0.205395996518712
75930,10475,0.2710230316015
75937,22148,-0.0854616895874263
75938,22149,-0.233082706766917
75941,22152,-0.553294573643411
75976,10288,-0.274964505442499
75985,10299,-0.238562091503268
76013,10347,0.0054545454545455
76020,10360,0.521649484536083
76037,10388,-0.488677867056245
76052,10416,-0.355679702048417
76060,10429,0.270833333333333
76076,10486,-0.117618350414837
76081,6765,-0.194419970631424
76082,26024,0.973478939157566
76083,26025,-0.326809714689932
76091,26033,0.709703613479497
76095,10504,-0.0842050209205021
76099,10517,0.497127407908077
76100,4587,0.173837005946135
76117,26042,-0.12481426448737
76118,26043,-0.0113960113960113
76119,26044,-0.209251101321586
76121,26046,0.0804059328649492
76123,26048,-0.33963963963964
76127,10544,-0.215785054575987
76128,10545,-0.51961375980688
76135,10561,-0.15886524822695
76136,10563,0.15
76138,10567,0.020026350461133
76139,10566,-0.15865662999421
76148,26058,-0.14981684981685
76149,22765,-0.0644730991551801
76182,26073,0.156398104265403
76184,26075,-0.371616678858815
76185,26080,0.453185328185328
76195,10625,-0.765838011226945
76201,10634,0.0897348742352142
76202,10637,-0.122270742358079
76207,10652,0.536103542234333
76215,10467,-0.186313686313686
76217,10669,-0.137566137566138
76218,21419,0.175803402646503
76219,26082,0.0524999999999999
76220,26083,0.163189269746647
76221,26084,-0.316759776536313
76223,10689,-0.258108108108108
76224,26087,-0.278907922912206
76226,21866,0.407676348547718
76230,10691,0.0679133858267716
76234,2991,0.0286011440457619
76244,26093,-0.236815415821501
76246,26095,-0.29567462879277
76261,10724,0.181140801644399
76266,10743,-0.114950346891579
76273,26103,-0.134782608695652
76274,1100,0.661224489795918
76279,10758,-0.234387672343877
76282,10594,0.294592696629213
76310,10550,0.703252032520325
76330,10690,-0.154595597711222
76331,10519,4.34246575342466
76355,10647,-0.149527410207939
76359,10510,0.0149659863945579
76360,10651,-0.425
76372,10607,0.078354554358472
76383,10593,-0.506024096385542
76391,10535,0.232394366197183
76392,10512,-0.16270337922403
76398,10676,0.0416517857142858
76415,10564,-0.480392156862745
76435,10552,-0.292857142857143
76461,10684,-0.211538461538462
76477,26112,-0.229234088457389
76478,26113,-0.256138537089687
76489,10783,0.0709626093874304
76493,28692,-0.240223463687151
76494,28911,0.160482213438735
76496,28912,0.153443113772455
76504,10805,-0.115521327014218
76509,28919,0.201923076923077
76515,28924,-0.210951008645533
76529,28947,-0.102051282051282
76532,4547,-0.702312138728324
76544,28929,-0.407454545454545
76553,10815,-0.656140350877193
76558,28977,0.208547008547009
76565,10828,-0.239422084623323
76568,10843,-0.33234126984127
76571,28988,0.101666666666667
76572,28989,0.134629768137622
76573,22807,0.165655339805825
76582,10855,-0.0271338250790306
76584,10860,-0.358669833729216
76586,10867,-0.361067991307048
76591,10827,0.0264586160108549
76592,28996,0.175473981444131
76595,28999,0.142549058707967
76602,29005,-0.0294169147259674
76605,29009,0.210767556287912
76613,10877,-0.288863109048724
76614,10876,0.638971023063276
76619,10891,0.126483679525223
76624,10901,-0.365937859608746
76625,10902,0.319462435233161
76636,4428,-0.120584652862363
76638,29019,-0.338143036386449
76639,6278,0.24269377382465
76641,29021,0.166151468315301
76642,29022,0.145672432851883
76644,29028,-0.560684044496098
76655,4521,-0.167443031600151
76661,10937,-0.299319727891156
76671,28876,-0.0439814814814815
76672,27836,-0.280405405405405
76673,29031,0.387460815047022
76675,29033,0.0711665443873807
76684,10954,-0.0963821368004523
76686,10959,-0.182491582491582
76695,10968,0.38107791446983
76697,10972,0.117971334068357
76708,10992,-0.20701030927835
76709,10989,0.10336917562724
76711,37472,-0.0218676122931443
76712,10996,-0.0558213716108452
76714,10997,0.5503300330033
76721,11003,0.0446464646464647
76722,11001,-0.229591836734694
76732,11018,-0.166304562512344
76736,11023,0.383266932270916
76744,11042,-0.0772436787996666
76750,11052,0.0889949466591803
76752,11050,-0.552497687326549
76760,29055,-0.0555555555555556
76788,11083,-0.399299474605954
76795,11092,-0.0633507853403142
76798,11099,-0.0551773557864564
76804,29067,-0.653988868274582
76818,29078,0.147409868340101
76837,2075,0.0155938951559389
76838,11103,0.301271600912944
76839,11111,0.185103244837758
76841,11112,0.637648809523809
76843,11120,-0.115106382978723
76847,11123,-0.73855702094647
76856,10905,0.0941690053009044
76858,10831,-0.681818181818182
76868,10817,-0.293691830403309
76869,11029,-0.324193548387097
76879,10833,-0.641025641025641
76888,10924,-0.305263157894737
76892,11106,-0.00272331154684093
76927,11011,-0.201630837657524
76932,2381,-0.338461538461538
76934,10993,-0.690769230769231
76945,11066,0.162284678150499
76946,4560,0.332560834298957
76948,11100,-0.211890243902439
76960,11009,-0.444444444444444
76961,26128,-0.179289026275116
76963,11101,-0.358974358974359
76978,10894,0.031496062992126
76980,11025,-0.264836138175376
76999,11056,-0.876823338735819
77004,10883,0.333333333333333
77007,11005,-0.684563758389262
77011,10759,-0.778494623655914
77012,11024,0.176840952641664
77037,11161,0.247844827586207
77043,11148,0.316091954022989
77045,11142,-0.155425219941349
77053,26508,-1.96408647140865
77057,29106,-0.0459869848156183
77066,29113,-0.223090799759471
77069,29115,0.125481139337952
77071,29117,0.146978021978022
77073,29119,0.0928428093645486
77078,29122,-0.0582273816104663
77087,11217,0.642045454545455
77090,11204,0.00128205128205121
77114,11225,0.349366623829631
77116,29326,0.214013709063214
77117,29327,-0.332197614991482
77120,29347,-0.253674469243332
77124,29330,0.0917743031951052
77126,29332,0.132171387073348
77129,29335,-0.115949918345128
77131,29337,0.120096076861489
77136,29342,0.0896551724137932
77147,29358,-0.111499708551919
77149,29359,0.051440329218107
77152,29361,0.119606358819076
77153,29370,0.209388971684054
77154,29362,0.148062015503876
77155,29363,-1.65022026431718
77157,22462,-0.374636979670862
77158,2589,-0.461538461538462
77165,11238,-0.389967637540453
77173,11247,-0.546448087431694
77175,11248,-0.875084631008802
77178,11253,0.0900757273814269
77181,11264,-0.892857142857143
77182,11257,0.527232773504944
77186,11266,0.16461366181411
77191,4589,-0.148659305993691
77202,11186,0.514606060606061
77205,11210,1.31804281345566
77208,11206,-0.343861034346624
77217,11235,-0.266666666666667
77235,11157,0.327382995766106
77236,11270,0.161004953998585
77239,11276,-0.400620242458415
77256,11277,-0.161443494776828
77259,11282,-0.190476190476191
77262,11284,0.113315150012398
77264,11286,-0.231081081081081
77271,11291,0.354596622889306
77274,11300,0.118917441224713
77279,11309,0.0199041651308516
77281,11310,0.371034482758621
77282,11304,-0.142857142857143
77289,11290,0.832635983263598
77292,11316,-0.0251572327044025
77300,11324,-0.080543521071288
77302,29422,-0.0837837837837838
77309,29442,0.164241164241164
77315,29446,0.1414
77316,29447,0.126315789473684
77327,11335,0.491358024691358
77338,11344,0.127303399948092
77340,11342,-0.375788146279949
77354,11358,-0.0147928994082841
77357,11361,0.00778065950351985
77366,29432,-0.326431181485993
77369,29434,0.196035242290749
77377,29444,0.0503751339764202
77379,11371,-0.0491428571428571
77393,11383,-0.348654708520179
77413,11405,0
77415,11403,-0.106941081517353
77418,11412,0.115776474220438
77420,11413,0.0362473347547974
77421,11416,-0.0650909090909091
77425,11415,-0.420539730134933
77437,11432,-0.257657657657658
77443,11435,-0.952380952380952
77447,11440,0.235584843492586
77453,25865,-0.0274546300604932
77458,29454,0.111111111111111
77460,29462,-0.122203098106713
77461,29464,-0.413898201767754
77462,22856,0.264937106918239
77466,29458,0.145026575550494
77467,29459,0.14765625
77468,29460,0.230705394190871
77469,29461,0.141004862236629
77470,29465,0.0876020786933927
77478,11439,-0.617647058823529
77481,22983,0.932363636363636
77486,29472,-0.405172413793103
77488,29468,0.030188679245283
77496,11446,0.0356463055892023
77501,11454,-0.219109195402299
77505,11455,1.08852459016393
77507,11459,0.0103189493433395
77515,11469,-0.0913348946135831
77516,11470,0.280015797788309
77519,5926,-0.143511450381679
77520,11473,-0.187559084893175
77521,11476,-0.420212765957447
77526,11479,-0.139414802065404
77528,11480,-0.156964208710651
77530,11482,-0.28391167192429
77545,29475,-0.539942252165544
77548,29479,0.144012944983819
77570,11431,-0.468871595330739
77573,29492,0.0551977920883166
77575,11501,0.176271186440678
77582,11504,-0.446327683615819
77584,11506,0.0514535631592488
77585,11508,-0.634294017922015
77590,29500,0.119402985074627
77591,29498,0.124631268436578
77595,11512,-0.310060866451844
77599,11515,0.402061855670103
77604,29487,-0.481727574750831
77605,29489,-0.297368421052632
77606,29494,-0.0906578220011056
77607,29495,0.14352734203196
77609,29496,0.0694006309148266
77610,11522,0.150878293601004
77629,11542,-0.0333988212180746
77630,11545,-2.68929110105581
77637,29506,-0.0319999999999999
77638,29519,0.119876256767208
77643,29505,-0.285326086956522
77649,11547,-0.19622641509434
77659,11558,0.16875
77660,11561,0.290666666666667
77661,11559,0.0218800648298217
77668,11569,-0.206216696269982
77669,11565,0.110887096774194
77679,11576,-0.109107720758206
77683,11582,-0.08207343412527
77691,29509,-0.276180698151951
77692,29511,0.0995704802811402
77693,29512,0.0805471124620061
77699,11591,-0.586729857819905
77702,11592,0.383759398496241
77722,4409,-0.652366863905326
77729,6913,-0.504391468005019
77730,4620,0.25700365408039
77733,6106,-0.326589595375723
77735,11530,-0.246616044899307
77763,11606,-0.204475524475524
77768,29540,0.122663306028145
77776,29523,-0.383528704538623
77780,11617,-0.206997084548105
77783,11619,-0.817868852459016
77785,11621,0.0148902821316614
77787,11620,0.647457627118644
77790,11600,-0.177894736842105
77798,11636,0.0506559766763847
77804,29532,-0.0319693094629156
77806,29534,0.164948453608247
77807,29537,0.129447388342165
77808,29538,0.0957120980091884
77816,29529,-0.246821241585639
77817,29531,-0.309956167814653
77818,29533,0.128787878787879
77823,29526,0.207533759772566
77827,29546,-0.136120042872454
77830,11645,0.554978008796481
77855,20987,-0.765267175572519
77857,29554,-0.150943396226415
77860,29552,-0.185681014967183
77862,11677,-0.313475177304965
77868,11679,-0.0666666666666666
77878,29553,0.0793983910458202
77889,11691,-0.102272727272727
77892,11697,-0.242348484848485
77895,29565,-0.096774193548387
77897,11699,-0.55311004784689
77898,11702,-0.0208791208791209
77900,11705,-0.153352353780314
77902,11706,-0.0631982125758058
77910,29572,0.0787083753784056
77917,11713,0.313748531139835
77918,11709,-0.11271676300578
77920,29577,-0.13941018766756
77925,29571,0.216696269982238
77928,11717,0.0459141389027019
77971,11729,-0.0312712440516656
77973,4678,0.295698924731183
77976,11735,0.0320705983641843
77982,11738,-0.102739726027397
78001,11757,-0.530938123752495
78002,11755,0.189252336448598
78008,11760,0.206563706563707
78009,11767,0.0736111111111111
78012,29605,-0.273917995444191
78015,29610,-0.146974498264675
78018,11764,-0.288
78033,11780,-0.0652617267165194
78034,11778,-0.047434656340755
78038,29602,-0.728852838933951
78044,4685,-0.551092734790313
78045,26268,-0.378544776119403
78050,11785,-0.585324232081911
78051,11786,1.83628922237381
78054,11789,-0.275595621377978
78056,29697,0.122944400939702
78057,29695,0.179214402618658
78059,29700,0.170694864048338
78060,29698,0.176114890400605
78061,29701,0.164454277286136
78062,11791,-0.365
78066,11795,-0.240579710144928
78068,8586,-0.0600440113171958
78071,11801,0.596273291925466
78073,11802,-0.873396624472574
78077,29710,-0.0579166666666667
78081,11806,0.32035595105673
78082,11811,-0.45679012345679
78089,29709,0.207231726283048
78091,11807,-0.830492424242424
78107,29702,0.109019607843137
78109,29703,0.250764312969714
78137,11865,-0.14048309178744
78139,11860,-0.291311754684838
78147,11828,-0.0833333333333333
78156,11871,-0.510260336906585
78168,11808,-0.0486903962390867
78170,11857,0.211870026525199
78172,11855,-0.284146030125096
78186,11777,-0.103260869565217
78189,11830,-0.0773809523809523
78193,11874,-0.368635437881874
78195,11888,-0.205405405405405
78200,11831,0.00773860705073086
78208,11856,-0.905263157894737
78210,11829,0.513618677042802
78211,11862,-0.275303643724696
78213,11879,-0.390909090909091
78216,11616,0.0742857142857144
78217,11851,0.316971830985916
78223,26174,-0.504907306434024
78231,26215,0.390268798911194
78236,26169,-0.477977941176471
78405,26164,0.107882623705409
78418,26251,-0.375647668393782
78436,27301,0.161934805467929
78451,26284,-0.399925456578457
78527,26261,-0.256333830104322
78569,26255,-0.170258620689655
78629,26260,-0.235893536121673
78664,26127,-0.55
78688,28826,-0.0781049935979513
78693,4643,-0.1286701208981
78701,26102,-0.0936170212765957
78705,26129,-0.142857142857143
78741,29195,-0.690136054421769
78749,4690,0.0664335664335664
78756,11486,0.201159222638936
78759,11544,0.620689655172414
78763,29637,-0.294250281848929
78798,29728,0.15508412582297
78801,29727,0.0820552147239264
78811,29725,0.145710059171598
78816,11905,-0.358333333333333
78829,4673,-0.127634660421546
78836,11922,-0.570225201994155
78840,11901,0.418109187749667
78841,11923,-0.187079407806191
78852,29739,0.0469565217391304
78854,29740,0.162271575044455
78855,29742,-0.111442786069652
78869,11977,-0.976253298153034
78875,11946,-0.672511144130758
78876,11958,-0.128856624319419
78877,11937,-0.159185213127122
78881,11952,0.0432886951105575
78889,11948,0.14756446991404
78892,11963,-0.393630573248408
78900,11980,0.258682634730539
78903,11950,-0.0656151419558359
78908,11934,-0.118279569892473
78910,11964,-0.405487804878049
78915,11960,-0.416262975778547
78916,11965,0.171878034569819
78927,29753,-0.147161878065872
78932,29761,-0.0369897959183674
78936,29749,0.139605462822458
78942,29760,0.132266217354676
78943,29764,0.0634266886326194
78944,29762,0.0747812251392203
78945,29763,0.00206651850118926
78947,29758,0.173913043478261
78950,12025,-0.0409544159544159
78953,12045,0.00422721268163795
78955,12009,-0.52820796460177
78963,12036,-0.0853858784893267
78971,12044,-0.231517509727626
78975,12011,0.0553883202889826
78977,12037,-0.047497609180746
78981,28858,0.160571566965367
78985,12032,0.183544303797468
78987,12027,0.0528887611382582
78990,12014,-0.564356435643564
78999,12013,-0.696269982238011
79006,12000,-0.168918918918919
79007,12015,-0.0592972181551977
79013,12038,-0.178142514011209
79019,11981,-0.0332571428571429
79022,12005,1.1304347826087
79025,12040,0.656357388316151
79026,27849,0.17383472190948
79033,29768,0.486282306163022
79034,29772,-0.146596858638743
79036,29778,-0.0955242966751918
79037,29780,0.139356078808265
79038,29790,0.232594936708861
79039,4722,-0.531400966183575
79048,29789,0.115280059746079
79049,29783,0.106818181818182
79051,29784,0.121195826645265
79052,29792,0.063448275862069
79057,29796,0.126606683804627
79065,29794,-0.362694300518135
79066,29298,-1.55282555282555
79072,12058,-0.107253269916766
79080,12079,-0.616161616161616
79089,12074,0.0917595267574632
79094,12108,-0.0588798468166587
79103,12097,0.317350469599605
79108,12083,-0.235004108463435
79116,12086,-0.147482014388489
79122,12064,-0.100840336134454
79129,29807,-0.0451366815003179
79131,29811,-0.152994791666667
79133,29805,0.0841645885286784
79138,29809,-0.01628664495114
79139,29813,0.144092219020173
79145,29819,-0.481039178713597
79150,12119,0.456166419019316
79159,12146,-0.0816894590342491
79166,12139,-0.0303837953091685
79195,12154,-0.495028409090909
79198,12147,-0.0156803237228123
79210,29863,-0.0549828178694158
79213,29845,-0.318181818181818
79221,29855,0.116512345679012
79222,29858,0.160565371024735
79225,29854,0.0732824427480917
79226,29857,0.108292938175423
79229,29862,0.142458100558659
79230,29865,-0.00516795865633075
79233,29844,-0.143712574850299
79235,29848,0.079892761394102
79236,29859,-0.0257995162590702
79237,29866,-0.447148617511521
79238,29867,-0.436370626682045
79240,29837,-0.0114029025570146
79241,29835,0.137533274179237
79242,29836,0.156357388316151
79244,21800,-0.401296405421332
79248,12194,0.287003610108303
79249,12197,0.249843456480902
79259,12195,-0.796075949367089
79265,12214,-0.154468802698145
79267,12183,-0.34703196347032
79299,12185,0.344273992151266
79303,5203,-0.500996168582375
79307,12240,-0.352895752895753
79313,12221,-0.132960893854749
79315,10962,-0.391870766023971
79322,29244,-1.72517321016166
79323,29870,-0.149550108594477
79325,29872,0.123374517374517
