permno,permco,correlation
71298,20065,0.377741160853588
71475,4350,0.74174428008134
71538,20255,0.150509748852046
71563,4163,0.805210773506644
71722,20476,0.179455503605779
71810,20607,0.463413100847281
71837,20631,0.135955511543599
71862,5860,0.75979026956324
71942,6054,0.241143494098451
71985,7064,0.722297633778199
72005,4227,0.765905691922363
72119,20982,0.10829948649381
72128,4211,0.0875723125179364
72231,21134,0.47939891615189
72232,6688,0.250784751938555
72304,6144,0.546687012716437
72338,21256,0.745479774951886
72486,4161,0.7187775323194
72494,4230,0.379730006004979
72611,4262,0.140428712518179
72696,21659,0.702923087330308
72726,4260,0.820753993500079
72776,21699,0.388873541267707
72813,21727,0.895880214020587
72864,21839,0.825190895961055
72980,4120,0.675773563186638
72996,6185,0.821507239221151
73139,4298,0.762837222170778
73219,4295,0.583267160478758
73681,6650,0.723628491031326
73809,7050,0.781293149627606
73817,6554,0.115567656185424
74406,4538,0.584645197256311
74500,4456,0.0917929379965191
74740,4381,0.186427451414908
74836,6389,0.205030027604682
74908,4494,0.0417093377770242
74932,4409,0.424939318456382
75032,20223,0.757782866034924
75033,20232,0.751010193951664
75034,20253,0.796715147267995
75036,20313,0.910410588590536
75039,653,0.908336063280859
75041,20409,0.624000175095846
75047,20461,0.527814503411627
75049,21724,0.781818785750402
75060,20710,0.498003907238852
75064,1973,0.695951867280575
75065,20864,0.787795397911672
75069,20974,0.078010829796235
75070,8526,0.80710990168607
75075,21143,0.0976308544128894
75076,21148,0.686362480926721
75082,21318,0.20419551552762
75100,21753,0.735931209309058
75101,21755,0.126774336911647
75104,21866,0.814295645285927
75105,20003,0.165827041639975
75107,20018,0.633106596374883
75113,20097,0.494260306475925
75142,4428,0.435725357607677
75152,20260,0.711088957434438
75154,20394,0.74351076991296
75157,20603,0.254781870710945
75159,20652,0.0777836461317491
75168,20903,0.809024040931417
75175,21128,0.622194472656665
75182,21425,0.675819412805307
75183,21463,0.611458416607699
75186,21578,0.823387789313525
75215,8920,0.75229698701805
75222,8840,0.77664479144457
75224,8741,0.780782464205886
75233,21100,0.619710924002936
75239,21311,0.283005440591709
75240,21314,0.0400726640888252
75241,21366,0.791638456841518
75257,4467,0.586254099290517
75260,21137,0.245523191687907
75261,21174,0.363528413045109
75263,21270,0.578051047431627
75268,21466,0.455461202437556
75269,21478,0.724972059159588
75272,21715,0.039469535328653
75274,21728,0.498225474170326
75275,21742,0.763831110310729
75278,20048,0.722587598342286
75284,20210,0.051222810831808
75285,20312,0.824021014911899
75297,21044,0.507927634485527
75306,21312,0.158541994422967
75313,21468,0.465867201962454
75316,21635,0.799645617579068
75317,21647,0.711032616985417
75320,21826,0.853459079203618
75326,20221,0.826320333428206
75327,20242,0.19296577970902
75331,20307,0.160382737562163
75334,20358,0.460477005021845
75336,20475,0.548555679932488
75341,20609,0.856863881683036
75342,20642,0.776361640741012
75346,20760,0.525541480048941
75354,21234,0.259425059001342
75355,21315,0.290759445355689
75367,21955,0.765348193572158
75381,21963,0.731559513273844
75383,21965,0.0826393640278182
75392,21973,0.294403515868209
75401,21982,0.205641694485604
75405,21986,0.331188764744101
75411,21990,0.115737595200368
75415,21994,0.493349385051463
75416,21995,0.799094973713361
75418,21996,0.667502893783163
75429,22004,0.386347835260227
75432,10065,0.737257243539937
75434,10087,0.589562590545966
75443,22010,0.54531516234038
75447,10104,0.230567652404593
75454,22015,0.654288298784925
75455,22016,0.154270667627417
75459,22020,0.187182716671571
75460,4375,0.809501306944713
75461,22021,0.245892891260547
75465,22026,0.317052139475319
75466,22027,0.862228089242477
75470,9375,0.82301732785121
75475,22030,0.505107584887414
75489,10171,0.621341306261309
75509,8451,0.564767069650243
75510,8476,0.776179191768626
75517,8600,0.715134576430156
75526,8780,0.681455832060433
75527,8820,0.771329480595178
75550,9351,0.294717219869363
75556,9438,0.149480448522264
75573,9798,0.747137534459748
75577,9735,0.672446471182929
75578,9868,0.581040068314344
75591,22075,0.894100847584814
75592,22076,0.82702802107614
75596,22080,0.231085619311299
75600,22083,0.329602241755706
75603,10210,0.652806951922815
75605,10218,0.785940212177936
75607,10224,0.781069566403515
75622,22037,0.458357652580258
75623,22039,0.192924085819833
75631,22043,0.762993504039242
75632,22044,0.494545468060681
75640,22087,0.102609036945779
75641,22088,0.389377791214401
75642,22089,0.530274859487613
75646,22092,0.750797874220875
75649,22095,0.872488428658039
75650,10241,0.745986004464834
75652,5310,0.655579234735587
75654,10256,0.734660158061251
75672,10070,0.552881940013376
75694,10107,0.771228484622289
75714,10127,0.17228222076544
75730,10144,0.333838464659762
75733,10146,0.39281169834361
75734,10147,0.598511363346844
75755,10182,0.331559419977402
75773,10207,-0.0653396318972275
75799,10286,0.864320441997102
75809,22105,0.635474908749626
75810,22106,0.368472972274822
75811,22107,0.631814193749824
75819,10302,0.790183746452842
75825,22113,0.753408913866513
75828,10303,0.678669919757187
75831,10323,0.604910243918618
75837,22116,0.197363717715647
75840,22118,0.485710145307418
75841,22119,0.203378070149896
75842,22120,0.0674984322987087
75844,22122,0.738555052818575
75846,22124,0.79722426459614
75853,10358,0.699545775790519
75854,10359,0.75233440423746
75860,10380,0.661645888465849
75884,22133,0.288204591094487
75885,22134,0.569144643915985
75887,22138,0.76861446735707
75897,10279,0.138794115639478
75905,10419,0.580828590096297
75906,10421,0.765687622053046
75912,10408,0.840871065734978
75930,10475,0.61214139981442
75937,22148,0.79405869671658
75938,22149,0.848411351144941
75941,22152,0.815300831953928
75976,10288,0.693173806436349
75985,10299,0.649496040335719
76013,10347,0.16867528653117
76020,10360,0.513080193328201
76037,10388,0.0226729130908785
76052,10416,0.223220166341396
76060,10429,0.71851259942689
76076,10486,0.660921290819643
76081,6765,0.687367039845055
76082,26024,0.689079226835194
76083,26025,0.846890299688121
76091,26033,0.366195186279175
76095,10504,0.819381360019272
76099,10517,0.449052361869953
76100,4587,0.529347116176768
76117,26042,0.787993536649252
76118,26043,0.767816076245588
76119,26044,0.684579940878444
76121,26046,0.240212960875898
76123,26048,0.644176222984741
76127,10544,0.831275866138346
76128,10545,0.787249860458304
76135,10561,0.776955593405553
76136,10563,0.828568045534787
76138,10567,0.847386108992094
76139,10566,0.843818599722493
76148,26058,0.781473495566813
76149,22765,0.587340109746942
76182,26073,0.0739028993011145
76184,26075,0.56966895611988
76185,26080,0.815164662036818
76195,10625,0.563690250070382
76201,10634,0.706390060842691
76202,10637,0.734278588435483
76207,10652,0.582860135773048
76215,10467,0.822059254513419
76217,10669,0.480118098149178
76218,21419,0.0617321806312212
76219,26082,0.470755996425171
76220,26083,0.188237399189419
76221,26084,0.892299755081098
76223,10689,0.607450311933796
76224,26087,0.845715011997965
76226,21866,0.828088334069619
76230,10691,0.725242263068321
76234,2991,0.875669299873206
76244,26093,0.848842685397999
76246,26095,0.781174575597819
76261,10724,0.76859134956881
76266,10743,0.821054859296062
76273,26103,0.770850679635105
76274,1100,0.497960933696733
76279,10758,0.820576996492053
76282,10594,0.649308309188848
76310,10550,0.0310773593309325
76330,10690,0.206813776965039
76331,10519,0.648851187481408
76355,10647,0.0513916158589997
76359,10510,0.709428404400055
76360,10651,0.0434632403151621
76372,10607,0.376599720207563
76383,10593,0.52489924307225
76391,10535,0.496961268996153
76392,10512,0.672274613336025
76398,10676,0.390076345085135
76415,10564,-0.0527351079843671
76435,10552,0.157553966901879
76461,10684,0.651490972492162
76477,26112,0.707384341568751
76478,26113,0.825163843929151
76489,10783,0.763912407267147
76493,28692,0.263402148602862
76494,28911,0.194283046846811
76496,28912,-0.0184627782691831
76504,10805,0.846975086920498
76509,28919,0.181407826868494
76515,28924,0.7980932147191
76529,28947,0.0821318491567609
76532,4547,0.246000179145251
76544,28929,0.0740047900916562
76553,10815,0.0896905559756434
76558,28977,0.571121090958919
76565,10828,0.769130754464182
76568,10843,0.697380149348831
76571,28988,0.188909232769691
76572,28989,0.0667485203710858
76573,22807,0.74902302168431
76582,10855,0.769093298347783
76584,10860,0.720369236185236
76586,10867,0.788819698839592
76591,10827,0.628000555697272
76592,28996,0.686225427471101
76595,28999,0.210091718347076
76602,29005,0.860466330830166
76605,29009,0.492058626976827
76613,10877,0.681085196389062
76614,10876,0.326078959206789
76619,10891,0.74110556742383
76624,10901,0.724159275974258
76625,10902,0.18143741671477
76636,4428,0.503287276660129
76638,29019,0.672386939248398
76639,6278,0.772690136412731
76641,29021,0.24530217175392
76642,29022,0.172852455526826
76644,29028,0.815851574115431
76655,4521,0.685902363277659
76661,10937,0.677584089362919
76671,28876,0.618460040376579
76672,27836,0.585296396874883
76673,29031,0.323919444152536
76675,29033,0.23814960523808
76684,10954,0.800819060392443
76686,10959,0.605271006409836
76695,10968,0.633714698834845
76697,10972,0.783808520541052
76708,10992,0.482756114450257
76709,10989,0.813890166244004
76711,37472,0.735777431185307
76712,10996,0.815915058931595
76714,10997,0.149857483668431
76721,11003,0.762652456139906
76722,11001,0.6632230612299
76732,11018,0.675058835947811
76736,11023,0.645095585727669
76744,11042,0.404268019845296
76750,11052,0.641739117225075
76752,11050,0.829279974171686
76760,29055,0.637269439395684
76788,11083,0.543846977388488
76795,11092,0.832559659781514
76798,11099,0.705200195434275
76804,29067,0.685875519399167
76818,29078,0.244177521620096
76837,2075,0.692090991838125
76838,11103,0.736621636130052
76839,11111,0.648906427261405
76841,11112,0.537300658138549
76843,11120,0.172673207666071
76847,11123,0.584465130214845
76856,10905,0.60541827546151
76858,10831,0.29236626491725
76868,10817,0.743477319663149
76869,11029,0.0773741997897365
76879,10833,0.342360417645207
76888,10924,0.747247954611004
76892,11106,0.837312447014577
76927,11011,0.71329490113356
76932,2381,0.714398480421848
76934,10993,0.234923792496769
76945,11066,0.0785609719700382
76946,4560,0.191435668893845
76948,11100,0.544436120914563
76960,11009,0.0789315243273147
76961,26128,0.451733271473832
76963,11101,0.158275142223322
76978,10894,0.522055463707395
76980,11025,0.432183022227112
76999,11056,0.442561771161544
77004,10883,0.225595757677725
77007,11005,0.563169433656544
77011,10759,0.260320350648608
77012,11024,0.202607988718794
77037,11161,0.83198156431837
77043,11148,0.523075623422264
77045,11142,0.835438247671
77053,26508,0.511779011999291
77057,29106,0.804205002965245
77066,29113,0.905334825964325
77069,29115,0.294062061109605
77071,29117,0.0827075166434681
77073,29119,0.18063591634303
77078,29122,0.842228585040674
77087,11217,0.221061262922645
77090,11204,0.704604950047592
77114,11225,0.713576308824204
77116,29326,0.169063230915745
77117,29327,0.7590305728769
77120,29347,0.791081191568454
77124,29330,0.143011376691631
77126,29332,0.0610924993528574
77129,29335,0.855582654821856
77131,29337,0.182410115768522
77136,29342,0.15233990521615
77147,29358,0.410833855805033
77149,29359,0.0955737274067936
77152,29361,0.201918303810504
77153,29370,0.163202044390678
77154,29362,0.253276998306036
77155,29363,0.176842888634131
77157,22462,0.794780621226574
77158,2589,0.224216750539677
77165,11238,0.24009062074931
77173,11247,0.491647375770753
77175,11248,0.499715851224475
77178,11253,0.793386096862785
77181,11264,0.033889238226915
77182,11257,0.636150007853643
77186,11266,0.149221543600861
77191,4589,0.803201822270748
77202,11186,0.211317648039894
77205,11210,0.438182863197815
77208,11206,0.585885715077513
77217,11235,0.506313656269106
77235,11157,0.224029418884864
77236,11270,0.73395633745709
77239,11276,0.83001191771136
77256,11277,0.686882364128586
77259,11282,0.10290842563461
77262,11284,-0.242369777677307
77264,11286,0.478959248209902
77271,11291,0.696721027514058
77274,11300,0.571397077381878
77279,11309,0.679489274582749
77281,11310,0.696740099149541
77282,11304,0.238431221042464
77289,11290,0.409672670469071
77292,11316,0.431306823544822
77300,11324,0.715880090033078
77302,29422,0.48106920642269
77309,29442,0.495356244632873
77315,29446,0.145529904049406
77316,29447,0.211033034856285
77327,11335,0.271663573344196
77338,11344,0.883981496353637
77340,11342,0.510428683393595
77354,11358,0.701939095069978
77357,11361,0.791290622036497
77366,29432,0.770666666213735
77369,29434,0.49523523526041
77377,29444,0.149449156760587
77379,11371,0.81559505193484
77393,11383,0.607809187294807
77413,11405,0.593912633677032
77415,11403,0.855336688635563
77418,11412,0.796448782797317
77420,11413,0.728839989815857
77421,11416,0.699964498617112
77425,11415,0.147950529547648
77437,11432,0.362397667630008
77443,11435,0.153878128083992
77447,11440,0.714760608985579
77453,25865,0.750268537289588
77458,29454,0.431049707070041
77460,29462,0.485202709452153
77461,29464,0.689190646616644
77462,22856,0.700866035416725
77466,29458,0.214697285168012
77467,29459,0.233413684142725
77468,29460,0.220879459822986
77469,29461,0.231501403873749
77470,29465,0.270258127805732
77478,11439,0.669454192289133
77481,22983,0.492536888408729
77486,29472,0.339545838935417
77488,29468,0.100364518791401
77496,11446,0.77091270353177
77501,11454,0.78108719781334
77505,11455,0.0712646108502176
77507,11459,0.217101913289339
77515,11469,0.732552436490105
77516,11470,0.615701201620347
77519,5926,0.814275544828964
77520,11473,0.849125495078411
77521,11476,0.0917102930821688
77526,11479,0.806634546781421
77528,11480,0.772358910034766
77530,11482,0.715597954187988
77545,29475,0.815381482461186
77548,29479,0.191632043380149
77570,11431,0.650560281331824
77573,29492,0.775997490964895
77575,11501,0.389357484051539
77582,11504,0.499054657388189
77584,11506,0.663692493335753
77585,11508,-0.0993162789109379
77590,29500,0.239373319362395
77591,29498,0.258749179807456
77595,11512,0.76588762603017
77599,11515,0.27739736982136
77604,29487,0.65246338151401
77605,29489,0.649702114523722
77606,29494,0.667953354176019
77607,29495,0.259241010076233
77609,29496,0.194787087406639
77610,11522,0.543343099484019
77629,11542,0.701445981758774
77630,11545,0.0246783499655164
77637,29506,0.714427005943367
77638,29519,0.258413469248051
77643,29505,0.788827368098546
77649,11547,0.825131008940238
77659,11558,0.653187792450738
77660,11561,0.674028646749234
77661,11559,0.728591630315676
77668,11569,0.660869246937628
77669,11565,0.714725512226707
77679,11576,0.801074342644413
77683,11582,0.19970931834317
77691,29509,0.847457164459353
77692,29511,0.181965375490137
77693,29512,0.115508863334571
77699,11591,0.593277885460286
77702,11592,0.669913221166996
77722,4409,0.560681359848614
77729,6913,0.724760791661038
77730,4620,0.615266647650566
77733,6106,0.298987457541894
77735,11530,0.802613596124441
77763,11606,0.739129272521901
77768,29540,0.845028562097656
77776,29523,0.797570533339101
77780,11617,0.6538425244576
77783,11619,0.0460036278146205
77785,11621,0.758182744914273
77787,11620,0.488923785247579
77790,11600,0.118613259114797
77798,11636,0.515505848167241
77804,29532,0.498828295118866
77806,29534,0.302605635960181
77807,29537,0.311750005811541
77808,29538,0.189866987391109
77816,29529,0.780548052033989
77817,29531,0.814227368408276
77818,29533,0.175431277424805
77823,29526,0.561761128086334
77827,29546,0.513689006983952
77830,11645,0.455909943160536
77855,20987,0.533218172232366
77857,29554,0.781062552165734
77860,29552,0.711228604328677
77862,11677,0.72552161360953
77868,11679,0.170793152316167
77878,29553,0.834930578008398
77889,11691,-0.0559866860238008
77892,11697,-0.0036428797041903
77895,29565,0.359642262464289
77897,11699,0.775182374545204
77898,11702,0.018628868869743
77900,11705,0.242199766564838
77902,11706,0.70909760543281
77910,29572,0.171166189756703
77917,11713,0.675599571816705
77918,11709,0.828155972162203
77920,29577,0.767466620804815
77925,29571,0.208324516863208
77928,11717,0.556640330146542
77971,11729,0.790873051512081
77973,4678,0.0358492550655127
77976,11735,-0.0205307864274218
77982,11738,0.197123823544167
78001,11757,0.754420164676292
78002,11755,0.387790216592521
78008,11760,0.461224069382826
78009,11767,0.445412672165456
78012,29605,0.671397183977524
78015,29610,0.907556072234536
78018,11764,0.0762844411757888
78033,11780,0.839539924397372
78034,11778,0.770188362445793
78038,29602,0.615990911043949
78044,4685,0.636533685144433
78045,26268,0.768685563407162
78050,11785,0.149762312816801
78051,11786,0.383092148990792
78054,11789,0.576503708838811
78056,29697,0.158332512187604
78057,29695,0.229019170395967
78059,29700,0.201006515266664
78060,29698,0.22961881829736
78061,29701,0.070983471054369
78062,11791,0.685300363494845
78066,11795,0.522213679554177
78068,8586,0.188024500383734
78071,11801,0.307844999755926
78073,11802,0.558802269560067
78077,29710,0.720050284731373
78081,11806,0.459301237826481
78082,11811,0.0536938725427818
78089,29709,0.829562243412358
78091,11807,0.220648424842923
78107,29702,0.0673885222109028
78109,29703,0.158269979118328
78137,11865,0.727889608988211
78139,11860,0.801010986515312
78147,11828,0.255283244194999
78156,11871,0.669541803972492
78168,11808,0.633633519970819
78170,11857,0.747020703151285
78172,11855,0.773277447111638
78186,11777,0.736309926910849
78189,11830,0.242081700616977
78193,11874,0.663469822176899
78195,11888,0.172783885743556
78200,11831,0.657848284360277
78208,11856,0.273644121542302
78210,11829,0.117462433523873
78211,11862,0.615835739860676
78213,11879,0.213680718966337
78216,11616,0.12536907845948
78217,11851,0.325005211457948
78223,26174,0.275750288697831
78231,26215,0.768583225613203
78236,26169,0.346723787902145
78405,26164,0.684805495779055
78418,26251,0.510658264798716
78436,27301,0.4709833237104
78451,26284,0.754925979441901
78527,26261,0.578820257369235
78569,26255,0.1817329335068
78629,26260,0.214007254468447
78664,26127,0.57640617098604
78688,28826,0.466063003303764
78693,4643,0.773644602834175
78701,26102,0.673447632509219
78705,26129,0.163684287214051
78741,29195,0.30163975661804
78749,4690,0.29867852823903
78756,11486,0.695348608372499
78759,11544,0.189223814270313
78763,29637,0.593553237512421
78798,29728,0.172519644579236
78801,29727,0.224678921141138
78811,29725,0.297143759347605
78816,11905,0.0449021808603475
78829,4673,0.841391871493521
78836,11922,0.125846885102379
78840,11901,0.577807914319495
78841,11923,0.720557079378479
78852,29739,0.343093355811027
78854,29740,0.249881756962746
78855,29742,0.471333407443128
78869,11977,0.121002582472931
78875,11946,0.614598684273059
78876,11958,0.713876700936707
78877,11937,0.731512223261514
78881,11952,0.679663030150739
78889,11948,0.39227182088995
78892,11963,0.438835199173932
78900,11980,0.16783292797022
78903,11950,0.754616400548448
78908,11934,0.433367933693426
78910,11964,0.289121553915118
78915,11960,0.714392983632974
78916,11965,0.624997715757722
78927,29753,0.867385369889233
78932,29761,0.852806666599813
78936,29749,0.268430372992212
78942,29760,0.220721178592274
78943,29764,-0.0289700670579471
78944,29762,0.114570824856433
78945,29763,-0.109976499194442
78947,29758,0.774651781267487
78950,12025,0.73527366728478
78953,12045,0.00748352317305471
78955,12009,0.594149599273446
78963,12036,0.603809885122697
78971,12044,0.498099682344548
78975,12011,0.747034432455499
78977,12037,0.803406138410044
78981,28858,0.815899766267572
78985,12032,0.113787952092654
78987,12027,0.707486808980213
78990,12014,0.613673599245939
78999,12013,0.44224512338604
79006,12000,0.344155795368109
79007,12015,0.70058649772214
79013,12038,0.795720552775215
79019,11981,0.204571488996725
79022,12005,0.523524101157452
79025,12040,0.342304582748596
79026,27849,0.76447027214421
79033,29768,0.536397862852787
79034,29772,0.451858707595979
79036,29778,0.835340482915683
79037,29780,0.723512379342046
79038,29790,0.237113044593476
79039,4722,0.725581376946502
79048,29789,0.0987459627908861
79049,29783,0.238821468794452
79051,29784,0.138340776480453
79052,29792,0.0557303371818473
79057,29796,0.767721073860583
79065,29794,0.0895818388630082
79066,29298,0.0272444098498829
79072,12058,0.798192573328053
79080,12079,0.0571069768913938
79089,12074,0.616478175712441
79094,12108,0.780601420711382
79103,12097,0.523591203701987
79108,12083,0.702899108691957
79116,12086,0.800549607189841
79122,12064,0.192287246241524
79129,29807,0.82824906492412
79131,29811,0.644186229592298
79133,29805,0.872474930213845
79138,29809,0.539530895375779
79139,29813,0.223728347360855
79145,29819,0.810824059793011
79150,12119,0.258837039536526
79159,12146,0.779611105664229
79166,12139,0.759603659788636
79195,12154,0.574843921900426
79198,12147,0.817118552648268
79210,29863,0.876839124711456
79213,29845,0.226120130700928
79221,29855,0.14535734642414
79222,29858,-0.0272662834709811
79225,29854,0.0934456877510853
79226,29857,0.111909796030337
79229,29862,0.135765240775913
79230,29865,0.613013088728901
79233,29844,0.771384401190434
79235,29848,0.836556545579405
79236,29859,0.668504835256161
79237,29866,0.656270590448879
79238,29867,0.823812872582294
79240,29837,0.063550732222826
79241,29835,0.169476423386017
79242,29836,0.0729724767206721
79244,21800,0.783181562471699
79248,12194,0.568715742317459
79249,12197,0.646957743654009
79259,12195,0.295497126282537
79265,12214,0.789996075268311
79267,12183,0.603242942712048
79299,12185,0.677505272396083
79303,5203,0.819557463619509
79307,12240,0.580562766801878
79313,12221,0.0435312112465445
79315,10962,0.548689181408431
79322,29244,0.201661015467366
79323,29870,0.781289722027034
79325,29872,0.153049055857407
79329,29876,0.491740394681529
79336,29883,0.753002550706017
79338,7195,0.758938475516259
79340,29886,0.160281700845451
79341,29887,0.134153698036191
79356,29901,0.167792969528385
79358,29903,0.0432847931902342
79360,29905,0.132610302160684
79362,29907,0.628302059186121
79363,29908,0.752462686323062
79382,12289,0.551097865674543
79399,12304,0.238635345120708
79411,12305,0.743400298687884
79417,12280,0.109881792375728
79436,29917,0.117370058625395
79442,29916,0.629429498014088
79444,29930,0.821804045998213
79446,29915,0.582332819701351
79447,29921,0.604929703392622
79448,29922,0.274656507989293
79449,29928,0.815195082726347
79452,29911,0.802076899328812
79454,29925,0.284557467108537
79456,29934,0.0140506832620219
79457,29919,0.00406097248795053
79461,29910,0.627623331058179
79464,29929,0.636952721098961
79472,12345,0.222425677748177
79474,12319,0.185694886720005
79477,5981,0.445415844544386
79490,12346,0.457636748426587
79491,12378,0.655603104881798
79499,12347,0.350948173756815
79507,12339,0.722141969764684
79516,12379,0.277428974064576
79519,12338,0.343759278668446
79529,12367,0.107544956327751
79545,29936,0.772975871163754
79547,29940,0.797675511424502
79558,29951,0.793113630202068
79561,29947,0.499073895868377
79564,12407,0.754051989533948
79571,12412,0.247220470947115
79573,4721,0.125104116334732
79580,12400,-0.013293733508164
79584,12397,0.178284193033906
79586,12390,0.6941097982363
79588,12415,0.284143216219232
79611,27626,0.735889526992769
79618,12384,0.213704098333846
79628,12440,0.616332178237102
79636,29964,0.446983613165958
79637,4655,0.7157504147218
79643,29954,0.491914464950706
79644,29958,0.706550692185075
79646,29959,0.793253983760505
79654,29960,0.846302928926969
79660,29973,0.575045115266524
79663,29979,0.802392179542164
79665,29981,0.652726569586026
79666,29969,0.204712382083734
79667,29955,0.384391919665486
79668,29956,0.890076062657815
79671,29963,0.558361928930573
79672,12317,0.509452884650154
79678,12499,0.601562294484115
79686,12484,0.641140894541019
79689,12495,0.266799904400437
79698,12457,0.730843096529407
79702,12516,0.265896708049784
79712,12478,0.377280768501879
79724,12473,0.813682996875535
79730,12521,0.69002437071883
79731,12462,0.0999690526375817
79734,12503,0.151771557776646
79747,12461,0.677014114193403
79756,30016,0.235301065065165
79758,29992,0.776597003495789
79767,30000,0.754486326311378
79769,30001,0.598514194384721
79770,30004,0.84576072764671
79776,5705,0.00345445125685312
79777,29993,0.857344709723054
79782,30011,0.856010559561257
79785,21242,0.628194488253519
79790,12543,0.181771740634374
79791,12557,0.335117694454262
79795,12549,0.689569448918738
79796,12591,0.732928381258932
79797,12620,0.0944339061257258
79799,12606,0.751894109849193
79802,12567,0.239760442098795
79824,12525,0.833660762128569
79839,12539,0.723955780310607
79841,12577,0.789780744498917
79847,12604,0.0321549344328099
79851,12561,0.166276939032358
79853,12603,0.637399398949203
79857,12530,0.784113003393469
79859,12608,0.760392492586279
79862,12541,0.737198507953544
79864,5653,0.463655806089136
79866,12574,0.862085206029772
79878,12553,0.645718366093208
79879,12583,0.688439746462836
79881,12546,0.509255776860742
79884,12599,0.74041375386818
79885,12618,0.0780331906948745
79891,30022,0.725037940578241
79893,30023,0.784591685764465
79895,30025,0.692194759883688
79898,30028,0.271444823409112
79903,30030,0.635727600478107
79906,30033,0.619711527981342
79907,30034,0.779897274235594
79909,30036,0.704345754834543
79912,30041,0.534545394962368
79914,30043,0.217342473435353
79915,30044,0.785874135467686
79918,30047,0.571151261539964
79922,30050,0.357674385399082
79923,30051,0.12240831851001
79926,30053,0.151046503604826
79965,12721,-0.0836829223265897
79977,12630,0.461479267413504
79996,12746,0.610448223514968
80001,12694,0.207474336777221
80004,7827,0.117782067728931
80007,12704,0.449637827464838
80008,12685,0.952480139125906
80012,12693,0.156633403921537
80014,12702,0.178889911048545
80019,12624,0.152619791532809
80032,12651,0.620834730827986
80034,12669,0.751527897394101
80049,12675,0.476546492440553
80050,12706,0.446152588120752
80054,12740,0.442323055914184
80069,12204,0.192973317084659
80070,29139,0.786604023659538
80072,4818,0.80484323757478
80079,30069,0.834178058130298
80080,30070,0.853382167609364
80081,30071,0.758916314287433
80087,30075,0.217977788063019
80089,30077,0.784192028585512
80096,30084,0.548565463156771
80100,30086,0.833023579368185
80102,30087,0.855002368086671
80112,12784,0.522463601108171
80113,12783,0.767363055785257
80114,12793,0.641034995388734
80128,4761,0.791194213636681
80135,12806,0.258745393897665
80159,12788,0.0754538559185505
80165,12802,0.379654998431022
80167,12569,0.70812131141746
80168,28392,0.170663163760529
80169,28392,0.715960693115081
80179,5974,0.471043201186224
80180,30102,0.867059955868234
80183,30104,0.814227171314814
80185,30106,0.857742178781409
80191,30249,0.817329203316588
80193,30251,0.675537604874515
80196,30252,0.717002105326358
80200,30256,0.819298640566874
80204,30260,0.718062781533461
80206,30262,0.781410883572903
80210,30265,0.818518514734828
80223,12848,0.730022148888833
80233,12843,0.694280705168139
80236,12846,0.608597538254598
80237,12874,0.241765922986145
80254,12859,0.839944936278677
80266,12884,0.804648773187382
80274,12835,0.314482371494561
80276,12865,0.532530281352665
80279,12841,0.41520418232446
80286,12863,0.656018848910668
80294,26503,0.0196822084270284
80297,28344,0.228212874590927
80303,12961,0.797134705386242
80306,12902,0.741607446423161
80307,12952,0.582306324637508
80316,12924,0.587538516779683
80320,12926,0.828564179754474
80329,12930,0.762181917047729
80336,12951,-0.0279151763389433
80341,12938,0.644131538355574
80343,12917,0.752853737952784
80353,12897,0.237395952116508
80357,12954,0.155210866432772
80361,12895,0.809872452632477
80362,12933,0.793854681270449
80368,12935,0.179147990002743
80375,12908,0.822680199380119
80381,30345,0.763656106702167
80399,30362,0.853062501825693
80401,30364,0.506681632675018
80406,30369,0.621533196989551
80412,30378,0.564335204162443
80415,30381,0.769275221078909
80421,30387,0.4967634848726
80432,13001,0.590846025955514
80434,12986,0.282369772856023
80439,12978,0.595992560072326
80446,13008,0.873841919324971
80452,12980,0.114396556384788
80478,12994,0.0944072628530913
80485,12981,0.502707831400962
80498,13092,0.726850524730234
80517,13085,0.125331217956687
80520,13093,0.689676363264418
80524,13073,0.230659637940631
80534,13087,0.267563906402001
80539,13036,0.651210600694352
80543,13043,0.322503419930735
80544,13037,0.67285035898035
80557,13097,0.73766030868562
80560,13113,0.52793977682888
80563,13115,0.748749299350431
80568,13049,0.747582035432421
80569,13061,0.241241341594771
80575,13114,0.807804880746237
80585,12845,-0.11276754300931
80587,30396,0.165168517378892
80592,30401,0.541323239481515
80621,13135,0.670818870584384
80625,13139,-0.0215543128274091
80633,13187,0.0544230181824381
80635,13136,0.655049151031131
80638,7120,0.272444354084428
80655,13138,0.121311426421018
80670,13181,0.436813398590193
80679,30419,0.658914935906643
80680,30420,0.289425685374068
80681,30421,0.785707657926952
80682,30422,0.550886602759373
80683,30423,0.820856868156672
80688,30427,0.855927109222751
80691,30429,0.838478623468723
80711,30438,0.805813897691853
80717,30445,0.7264937699407
80719,30446,0.805508486666066
80723,30450,0.773287627195466
80725,30452,0.845082812932416
80747,13218,0.803847557687337
80758,13213,0.293073572760353
80759,13210,0.831721565418257
80763,13229,0.155334449668354
80768,13204,-0.0266405171847238
80774,13225,0.746590630331926
80779,30458,0.858335286550276
80784,30462,0.865118923781877
80791,13252,0.72543467539385
80795,13269,0.596660592110356
80804,13272,0.618289976382336
80808,13291,0.72281512329926
80812,13276,0.187925982470763
80816,13295,0.0947996352550498
80828,13240,0.716432942758326
80837,13294,-0.022711441503409
80857,4815,0.655731262171008
